SiteID,Type,Art 43 SBCC DCID,Art 47 Preschool Permit DCID,Art 47 I-T Permit DCID,OCFS GFDC License ID,PermitType,Borough,SchoolDistrict,Name,SiteAddress,City,State,Zip,PK5HRFY21,PKFDFY21,PKHDFY21,PKHSEnhancedFY21,PKSCISFY21,3KFDFY21,ChildCare3YrFY21,ChildCare4YrFY21,ChildCareInfantFY21,ChildCareToddlerFY21,CT3YrFY21,CT4YrFY21,DualCCHSInfantFY21,DualCCHSToddlerFY21,HeadStart3YrFY21,HeadStart4YrFY21,CF4YrFY21,CF3YrFY21,CFToddlerFY21,HS_CT4Yr,HS_CT3Yr,EarlyHeadStartFY21,VendorName,VendorTaxID
QBNV,NYCEEC,,DC33771,,,GDC,Q,28,"Independent Kidz Daycare, Inc.",63-49 Alderton Street,Queens,NY,11374,,54,,,,,,,,,,,,,,,,,,0,0,,"Independent Kidz Daycare, Inc.",475485548
QBNW,NYCEEC,,DC35260,,,GDC,Q,27,Inner Force,133-40 79 Street,Queens,NY,11417,,20,,,,40,,,,,,,,,,,,,,0,0,,"Inner Force Tots, Inc",202445783
QBNY,NYCEEC,DC10485,,,,SBCC,Q,27,Divine Mercy Catholic Academy,101-60 92 Street,Queens,NY,11416,,36,,,,30,,,,,,,,,,,,,,0,0,,Divine Mercy Catholic Academy,260496393
QBNZ,NYCEEC,,DC22092,,,GDC,Q,28,Wonderland,99-06 67 Road,Queens,NY,11375,,35,,,,,,,,,,,,,,,,,,0,0,,The Jewish Day Care Inc.,453122896
QBOA,NYCEEC,,,,712173,GFDC,Q,27,Aim High Leadership Academy Center Too,133-08 Sutter Avenue,Queens,NY,11420,,,,,,12,,,,,,,,,,,,,,0,0,,Aim High Leadership Center Too Inc.,473944636
QBOB,NYCEEC,,DC32922,,,GDC,Q,28,Aleph Bet Toddler Care Inc,84-75 Daniels Street,Queens,NY,11435,,16,,,,,,,,,,,,,,,,,,0,0,,Aleph Bet Toddler Care Inc,474661774
QBOD,NYCEEC,,DC33846,,,GDC,Q,28,Baby Steps Daycare Center Inc,64-11 Fleet Street,Queens,NY,11374,,36,,,,,,,,,,,,,,,,,,0,0,,"Baby Steps Day Care Center, Inc.",453356036
QBOG,NYCEEC,,DC34023,,,GDC,Q,27,Aim High Leadership Academy,133-13 Rockaway Boulevard,Queens,NY,11420,,18,,,,,,,,,,,,,,,,,,0,0,,Aim High Leadership Center Three Inc.,811510283
QBOQ,NYCEEC,,DC3098,DC11205,,GDC,Q,24,Precious Moments,61-30 Grand Avenue,Queens,NY,11378,,,36,,,,,,,,,,,,,,,,,0,0,,"Precious Moments Day Care Center, Inc.",113124523
QBOW,NYCEEC,,DC32823,,,GDC,Q,28,Kuei Luck Early Childhood Center,99-39 66 Avenue,Queens,NY,11374,,40,,,,,,,,,,,,,,,,,,0,0,,Kuei Luck Early Childhood Center LLC,474510939
QBOX,NYCEEC,,DC34687,,,GDC,Q,30,Bright Start Child Learning Center,23-88 31 Street,Queens,NY,11105,,34,,,,,,,,,,,,,,,,,,0,0,,"BRIGHT START CHILD LEARNING CENTER, INC.",472170955
QBOY,NYCEEC,,DC21934,,,GDC,Q,24,Kidz Village Preschool,82-02 Grand Avenue,Queens,NY,11373,,,18,,,,,,,,,,,,,,,,,0,0,,Kidz Village LLC,453845313
QBOZ,NYCEEC,,DC25611,,,GDC,Q,27,Little Friends Gan Preschool,10-30 Neilson Street,Queens,NY,11691,,18,,,,39,,,,,,,,,,,,,,0,0,,Little Friends Gan LLC,461857136
QBPA,NYCEEC,,DC34543,,,GDC,Q,28,Kidz World Early Childhood Center,122-01 Guy R Brewer Boulevard,Queens,NY,11434,,36,,,,,,,,,,,,,,,,,,0,0,,Kidz World Early Childhood Center Inc.,454540809
QBPD,NYCEEC,,DC33324,,,GDC,Q,30,Children of America,33-06 88 Street,Queens,NY,11372,,,36,,,,,,,,,,,,,,,,,0,0,,"Children of America (Queens),LLC",300874660
QBPE,NYCEEC,,DC31724,,,GDC,Q,30,Astoria Early Childhood Development Corporation,25-44 Crescent Street,Queens,NY,11102,,,36,,,,,,,,,,,,,,,,,0,0,,Astoria Early Childhood Development Corporation,465609874
QBPN,NYCEEC,,DC36468,,,GDC,Q,25,The Little Learning Center,13-21 College Point Boulevard,Queens,NY,11356,,36,,,,,,,,,,,,,,,,,,0,0,,"The Little Learning Center, Inc.",264840237
QBPU,NYCEEC,,DC33969,,,GDC,Q,30,BunnyHill LIC,47-28 11 Street,Queens,NY,11101,,33,,,,,,,,,,,,,,,,,,0,0,,BUNNYHILL LIC LLC,811464816
QBPW,NYCEEC,,DC35784,DC35782,,GDC,Q,30,Rainbow - LIC,1-55 Borden Avenue,Queens,NY,11101,,18,,,,,,,,,,,,,,,,,,0,0,,Rainbow Child Development Center Inc.,264642638
QBTV,NYCEEC,,,,318690,,Q,27,SUSAN DAY CARE FOR LITTLE ANGELS INC.,132-15 135 AVENUE,Queens,NY,11420,,,,,,12,,,,,,,,,,,,,,0,0,,SUSAN DAY CARE FOR LITTLE ANGELS INC.,272118876
QBZN,NYCEEC,,,,,,Q,28,Sholom Daycare #4,83-78 DANIEL STREET,QUEENS,NY,11435,,,,,,,6,18,,,,,,,,,,,,0,0,,Sholom Day Care Inc,262831269
QCAD,NYCEEC,,DC1331,,,,Q,28,ROCHDALE VILLAGE KDG III,170-10 130 Avenue,Queens,NY,11434,,,,,,,,10,,,,,,,,,,,,0,0,,Rochdale Village Nursery School Inc,112034932
RAAA,NYCEEC,DC1375,,,,SBCC,R,31,Academy of Saint Dorothy,1305 Hylan Boulevard,Staten Island,NY,10305,,,18,,,,,,,,,,,,,,,,,0,0,,"Institute Of The Sisters Of St. Dorothy, Inc.",135596864
RAAH,NYCEEC,,DC2142,,,GDC,R,31,COMMUNITY RESOURCES PRESCHOOL,3651 Richmond Road,Staten Island,NY,10306,,8,,,,18,,,,,,,,,,,,,,0,0,,Staten Island Aid for Retarded Children Inc,135660279
RAAN,NYCEEC,DC23142,,,,GDC,R,31,Gateway Academy UPK,200 Boscombe Avenue,Staten Island,NY,10309,,40,,,,45,,,,,,,,,,,,,,0,0,,"Gateway Cathedral, INC",132788857
RABD,NYCEEC,DC1385,,,,SBCC,R,31,Our Lady Queen of Peace School,22 Steele Avenue,Staten Island,NY,10306,,38,,,,45,,,,,,,,,,,,,,0,0,,Catholic School Region of Staten Island,460713084
RABJ,NYCEEC,DC1389,,,,SBCC,R,31,Sacred Heart School,301 North Burgher Avenue,Staten Island,NY,10310,,54,,,,45,,,,,,,,,,,,,,0,0,,Catholic School Region of Staten Island,460713084
RABL,NYCEEC,DC24743,,,,SBCC,R,31,St. Ann School,125 Cromwell Avenue,Staten Island,NY,10304,,40,,,,,,,,,,,,,,,,,,0,0,,Catholic School Region of Staten Island,460713084
RABM,NYCEEC,DC19560,,,,SBCC,R,31,Saint Charles School,200 Penn Avenue,Staten Island,NY,10306,,60,,,,,,,,,,,,,,,,,,0,0,,Catholic School Region of Staten Island,460713084
RABN,NYCEEC,DC1391,,,,SBCC,R,31,SAINT CHRISTOPHER SCHOOL,15 Lisbon Place,Staten Island,NY,10306,,40,,,,30,,,,,,,,,,,,,,0,0,,Catholic School Region of Staten Island,460713084
RABP,NYCEEC,DC1393,,,,SBCC,R,31,SAINT JOHN'S EV PRESCHOOL,663 Manor Road,Staten Island,NY,10314,,36,,,,,,,,,,,,,,,,,,0,0,,Saint John Lutheran Church,132578419
RABZ,NYCEEC,DC1397,,,,SBCC,R,31,St. Patrick's,3560 Richmond Road,Staten Island,NY,10306,,40,,,,15,,,,,,,,,,,,,,0,0,,Church of St. Patrick,132693382
RACH,NYCEEC,DC19565,,,,SBCC,R,31,St. Teresa of the Infant Jesus,1632 Victory Boulevard,Staten Island,NY,10314,,60,,,,45,,,,,,,,,,,,,,0,0,,Church of St. Teresa of the Infant Jesus,132693081
RACS,NYCEEC,,DC24740,,,GDC,R,31,Children's Aid Society Richmond Early Learning Center,159 Broadway,Staten Island,NY,10310,,40,,,,,39,25,,,17,11,,12,,,,,,11,17,8,Children's Aid Society,135562191
RACX,NYCEEC,,DC1216,,,GDC,R,31,Jewish Community Center Of Staten Island,485 Victory Boulevard,Staten Island,NY,10301,,36,,,,45,,,,,,,,,,,,,,0,0,,"Jewish Community Center of Staten Island, INCORPORATED",135562256
RADB,NYCEEC,,DC11063,,,GDC,R,31,Little LAMB Preschool,2 Gridley Avenue,Staten Island,NY,10303,,,16,,,,,,,,,,,,,,,,,0,0,,Little L A M B Preschool Inc,133875724
RADK,NYCEEC,,DC20490,,,GDC,R,31,Bumble Bees R Us,433 Targee Avenue,Staten Island,NY,10304,,18,,,,15,,,,,,,,,,,,,,0,0,,Bumblebees-R-Us Inc.,263876544
RADN,NYCEEC,,DC19974,,,GDC,R,31,FOCH,195 Gordon Street,Staten Island,NY,10304,,,,,,,41,14,,,,,,,,,,,,0,0,,Friends of Crown Heights Educational Centers Inc.,112305641
RADP,NYCEEC,,DC2811,,,GDC,R,31,Castleton Hill Moravian Preschool,1657 Victory Boulevard,Staten Island,NY,10314,,36,,,,27,,,,,,,,,,,,,,0,0,,United Brethen's Church on Staten Island DBA Castleton Hill Moravian Pre School,135596835
RADW,NYCEEC,,DC14168,DC1226,,GDC,R,31,Staten Island Preschool,145 Ross Avenue,Staten Island,NY,10306,,18,,,,15,,,,,,,,,,,,,,0,0,,Sips Kinder Facilities Inc.,680653870
RAEL,NYCEEC,,DC11855,,,GDC,R,31,"Smiles Around Us II, Inc.",351 Sand Lane,Staten Island,NY,10305,,36,,,,45,,,,,,,,,,,,,,0,0,,"Smiles around us II, Inc. DBA Smiles Around US Academy, Inc.",611464860
RAEP,NYCEEC,,DC33227,,,GDC,R,31,Little Smarties Preschool,329 Norway Avenue,Staten Island,NY,10305,,36,,,,60,,,,,,,,,,,,,,0,0,,"Little Smarties, Corp",463101384
RAEQ,NYCEEC,,DC33957,,,,R,31,UNIKIDS,3854 Hylan Boulevard,Staten Island,NY,10308,,18,,,,28,,,,,,,,,,,,,,0,0,,"UniKids, Inc.",810849096
RAER,NYCEEC,,DC36131,DC36130,,GDC,R,31,JCC Early Childhood - Richmond Ave.,2221 Richmond Avenue,Staten Island,NY,10314,,36,,,,28,,,,,,,,,,,,,,0,0,,"Jewish Community Center of Staten Island, INCORPORATED",135562256
RAEU,NYCEEC,,DC34716,,,GDC,R,31,We R Explorers Preschool,990 Hylan Boulevard,Staten Island,NY,10305,,25,,,,23,,,,,,,,,,,,,,0,0,,We R Explorers LLC.,814635910
RAEW,NYCEEC,,DC14175,,,GDC,R,31,"4 ANGELS DAY CARE, INC.",245 Simonson Avenue,Staten Island,NY,10303,,13,,,,8,,,,,,,,,,,,,,0,0,,4 Angels Day Care Inc.,201598222
RAEX,NYCEEC,DC1382,,,,SBCC,R,31,HOLY ROSARY SCHOOL,100 Jerome Avenue,Staten Island,NY,10305,,90,,,,60,,,,,,,,,,,,,,0,0,,Catholic School Region of Staten Island,460713084
RAFD,NYCEEC,,DC32866,,,,R,31,Kiddie Academy of Staten Island-Great Kills,125 Greaves Lane,Staten Island,NY,10308,,18,,,,45,,,,,,,,,,,,,,0,0,,"Beginning Steps To Success, Inc.",454851693
RAFF,NYCEEC,,DC11123,,,GDC,R,31,Big Birds Playhouse Corp.,1859 Richmond Avenue,Staten Island,NY,10314,,58,,,,30,,,,,,,,,,,,,,0,0,,Big Birds Playhouse Corp.,300288065
RAFG,NYCEEC,,DC2737,,,GDC,R,31,FRIENDS Preschool,610 Bloomingdale Road,Staten Island,NY,10309,,14,,,,25,,,,,,,,,,,,,,0,0,,"Bloomingdale Friends, Inc.",262454355
RAFK,NYCEEC,,DC21848,,,GDC,R,31,CHILDREN'S HARBOR MONTESSORI SCHOOL,1000 Richmond Terrace,Staten Island,NY,10310,,,27,,,,,,,,,,,,,,,,,0,0,,Children's Harbor Montessori School,134124345
RAFN,NYCEEC,,DC17105,,,GDC,R,31,"High Hopes of Staten Island, Inc.",1298 Woodrow Road,Staten Island,NY,10309,,20,,,,30,,,,,,,,,,,,,,0,0,,"High Hopes of Staten Island, Inc.",133905294
RAFO,NYCEEC,,DC14946,,,GDC,R,31,Jewish Community Center Of Staten Island,1466 Manor Road,Staten Island,NY,10314,,38,,,,38,,,,,,,,,,,,,,0,0,,"Jewish Community Center of Staten Island, INCORPORATED",135562256
RAFP,NYCEEC,,DC1464,,,GDC,R,31,Jewish Community Center Of Staten Island,1297 Arthur Kill Road,Staten Island,NY,10312,,28,,,,30,,,,,,,,,,,,,,0,0,,"Jewish Community Center of Staten Island, INCORPORATED",135562256
RAFS,NYCEEC,,DC2401,,,GDC,R,31,Catholic Charities of Staten Island,6581 Hylan Boulevard,Staten Island,NY,10309,,33,,,,30,,,,,,,,,,,,,,0,0,,Mission of the Immaculate Virgin for the Protection of Homeless and Destitute Children,135562286
RAFU,NYCEEC,,DC1373,,,GDC,R,31,STEPPING STONES PRESCHOOL,5394 Amboy Road,Staten Island,NY,10312,,80,,,,,,,,,,,,,,,,,,0,0,,"Rainbow Day Care Center, Inc. d/b/a Stepping Stones Preschool",112621690
RAFV,NYCEEC,,DC2449,,,GDC,R,31,Small World Preschool,144 Bloomingdale Road,Staten Island,NY,10309,,36,,,,45,,,,,,,,,,,,,,0,0,,"Seguine Pre-School, Inc.",133726448
RAFW,NYCEEC,,DC1370,,,GDC,R,31,South Shore Toddler Academy,11 Sampson Avenue,Staten Island,NY,10308,,17,,,,30,,,,,,,,,,,,,,0,0,,South Shore Toddler Academy & Pre-K,132516926
RAFZ,NYCEEC,,DC2736,,,GDC,R,31,The College of Staten Island - The Children's Center,2800 Victory Boulevard,Staten Island,NY,10314,,20,,,,15,,,,,,,,,,,,,,0,0,,College of Staten Island Association Inc,132933777
RAGA,NYCEEC,,DC16831,,,GDC,R,31,Wonder Years Preschool,381 Seaver Avenue,Staten Island,NY,10305,,49,,,,0,,,,,,,,,,,,,,0,0,,"The Wonder Years Prechool, Inc.",562360294
RAGC,NYCEEC,,DC14948,,,GDC,R,31,YELED V'YALDA SILVER LAKE I Head Start,10 Gregg Place,Staten Island,NY,10301,,36,,,,29,,,,,,,,,,,,,,0,0,,Yeled V Yalda Early Childhood Center Inc,113050340
RAGD,NYCEEC,,DC15283,DC1113,,GDC,R,31,Yeled V'Yalda / Silver Lake Head Start II,20 Park Hill Circle,Staten Island,NY,10304,,58,,,,46,,,,,,,,,,,,,,0,0,,Yeled V Yalda Early Childhood Center Inc,113050340
RAGF,NYCEEC,,DC3024,,,GDC,R,31,SI YMCA NURSERY - NORTH,651 Broadway,Staten Island,NY,10310,,36,,,,25,,,,,,,,,,,,,,0,0,,Young Men's Christian Association Of Greater New York,131624228
RAGG,NYCEEC,,DC3010,,,GDC,R,31,SI YMCA NURSERY - SOUTH,3939 Richmond Avenue,Staten Island,NY,10312,,70,,,,39,,,,,,,,,,,,,,0,0,,Young Men's Christian Association Of Greater New York,131624228
RAGH,NYCEEC,,DC12232,,,GDC,R,31,Richmond Hill Children's Center,501 Richmond Hill Road,Staten Island,NY,10314,,36,,,,30,,,,,,,,,,,,,,0,0,,"Richmond Hill Children's Center, LLC",200452846
RAGO,NYCEEC,,DC2754,,,,R,31,"The Wonder Years Preschool, Inc.",389 Seaver Avenue,Staten Island,NY,10305,,,,,,30,,,,,,,,,,,,,,0,0,,"The Wonder Years Prechool, Inc.",562360294
RAGR,NYCEEC,DC20438,,,,SBCC,R,31,Rabbi Jacob Joseph School,400 Caswell Avenue,Staten Island,NY,10314,,,40,,,45,,,,,,,,,,,,,,0,0,,Congregation Yeshiva Merkaz Hatorah-Jewish Foundation School,811125537
RAGT,NYCEEC,,,,686600,,R,31,"New U"" Tots 3-K""",110 MILLS AVENUE,Staten Island,NY,10305,,,,,,12,,,,,,,,,,,,,,0,0,,"New U"" Tots Inc""",464822653
RAGU,NYCEEC,,DC37876,,,,R,31,80 Woodrow Road,80 WOODROW ROAD,Staten Island,NY,10312,,18,,,,41,,,,,,,,,,,,,,0,0,,"Easter Seals New York, Inc.",135596808
RAGW,NYCEEC,,DC22980,,,,R,31,Alwayz123 Early Learning Center,80 Bay Street,Staten Island,NY,10301,,,,,,15,,,,,,,,,,,,,,0,0,,Alwayz123 Early Learning Center,452989815
RAGX,NYCEEC,,DC22976,,,,R,31,Big Bird's Playhouse Corp,1869 Richmond Avenue,Staten Island,NY,10314,,,,,,27,,,,,,,,,,,,,,0,0,,Big Birds Playhouse Corp.,300288065
RAGY,NYCEEC,,DC17352,,,,R,31,"Most Terrific Child, Inc",555 TOMPKINS AVENUE,Staten Island,NY,10305,,15,,,,15,,,,,,,,,,,,,,0,0,,"Most Terrific Child, Inc",270286512
RAGZ,NYCEEC,,DC35815,,,,R,31,One of a Kind Child Care LLC,6318 Amboy Road,Staten Island,NY,10309,,,,,,15,,,,,,,,,,,,,,0,0,,One Of A Kind Childcare LLC,472151087
RAHA,NYCEEC,,DC2406,,,GDC,R,31,Lemon Tree,341 Elvin Street,Staten Island,NY,10314,,20,,,,28,,,,,,,,,,,,,,0,0,,"Lemon Tree of Richmond, Inc.",200500374
RAHB,NYCEEC,,DC34217,,,,R,31,"Scorpio 11,Corp.",613 Midland Avenue,Staten Island,NY,10306,,0,,,,15,,,,,,,,,,,,,,0,0,,"Scorpio 11, CORP.",811913396
RAHC,NYCEEC,,DC17815,,,GDC,R,31,CBI Academy Preschool,45 Twombly Avenue,Staten Island,NY,10306,,15,,,,22,,,,,,,,,,,,,,0,0,,Congregation b'nai israel of Staten Island d/b/a CBI Academy Preschool,135670087
RAHD,NYCEEC,,DC14805,,,GDC,R,31,J & J Academy,55 Wyona Avenue,Staten Island,NY,10314,,18,,,,25,,,,,,,,,,,,,,0,0,,J & J Academy Incorporated,203982274
RAHK,NYCEEC,,,,777504,,R,31,Shine Bright Academy,244 Graves Street,Staten Island,NY,10314,,,,,,12,,,,,,,,,,,,,,0,0,,Shine Bright Academy,814790017
RAHW,NYCEEC,,DC22793,,,GDC,R,31,Staten Island Children's Academy,50 Osage Lane,Staten Island,NY,10312,,60,,,,26,,,,,,,,,,,,,,0,0,,"Worldwide Entities, LLC",943486408
RAHZ,NYCEEC,,DC25755,,,GDC,R,31,"Hylan Day Care, Inc.",2346 Hylan Boulevard,Staten Island,NY,10306,,40,,,,14,,,,,,,,,,,,,,0,0,,"Hylan Day Care, Inc.",463381722
RAIJ,NYCEEC,,DC20485,,,GDC,R,31,Hugs & kiddies,140 Harvest Avenue,Staten Island,NY,10310,,13,,,,15,,,,,,,,,,,,,,0,0,,Hugs and Kiddies of Staten Island NY LLC,271344784
RAIM,NYCEEC,,DC32746,,,GDC,R,31,Prodigy Preschool/ Staten Island Skating Pavilion,3080 Arthur Kill Road,Staten Island,NY,10309,,18,,,,,,,,,,,,,,,,,,0,0,,"Staten Island Skating Pavilion, Inc.",133835713
RAIQ,NYCEEC,,DC25313,,,,R,31,Creating Learning Clubhouse Inc.,275 Walker Street,Staten Island,NY,10303,,17,,,,13,,,,,,,,,,,,,,0,0,,Creative Learning Clubhouse Inc.,464667906
RAIT,NYCEEC,,DC20977,DC20976,,GDC,R,31,Ivy League Early Learning Academy,1779 Richmond Avenue,Staten Island,NY,10314,,36,,,,60,,,,,,,,,,,,,,0,0,,Gabeco Industries Inc. d/b/a Ivy League Early Learning Academy,271956397
RAIX,NYCEEC,DC1378,,,,SBCC,R,31,Blessed Sacrament Early Childhood Academy,840 Delafield Avenue,Staten Island,NY,10310,,60,,,,,,,,,,,,,,,,,,0,0,,Catholic School Region of Staten Island,460713084
RAIY,NYCEEC,,DC11944,,,GDC,R,31,The Playgroup Experience,90 Boulder Street,Staten Island,NY,10312,,13,,,,15,,,,,,,,,,,,,,0,0,,"The Playgroup Experience, Inc.",133538237
RAJA,NYCEEC,,DC25778,,,GDC,R,31,Alphabet Academy,65 Foster Road,Staten Island,NY,10309,,36,,,,30,,,,,,,,,,,,,,0,0,,Alphabet AC Inc,473737581
RAJX,NYCEEC,,,,72792,,R,31,4 Angels Day Care Inc.,178 Simonson Avenue,Staten Island,NY,10303,,,,,,12,,,,,,,,,,,,,,0,0,,4 Angels Day Care Inc.,201598222
XAAH,NYCEEC,,DC109,,,GDC,X,10,AMALGAMATED NURSERY SCHOOL,3980 Orloff Avenue,Bronx,NY,10463,,35,,,,,,,,,,,,,,,,,,0,0,,Amalgamated W C Nursery School,371849864
XAAS,NYCEEC,,DC1624,,,GDC,X,12,Bronxdale Nursery,1065 Beach Avenue,Bronx,NY,10472,,,,,,,15,40,,,,,,,,,,,,0,0,,Bronxdale Tenants League Day Care Center Inc,132681414
XAAX,NYCEEC,DC19521,,,,SBCC,X,9,Christ the King School,1345 Grand Concourse,Bronx,NY,10452,,90,,,,15,,,,,,,,,,,,,,0,0,,CHURCH OF CHRIST THE KING BRONX NY,131740159
XABI,NYCEEC,DC1884,,,,SBCC,X,8,The Greek American Institute of New York Inc,3573 Bruckner Boulevard,Bronx,NY,10461,,30,,,,12,,,,,,,,,,,,,,0,0,,Greek American Institute of New York Inc.,131739966
XABK,NYCEEC,DC1748,,,,SBCC,X,8,Holy Cross School,1846 Randall Avenue,Bronx,NY,10473,,90,,,,30,,,,,,,,,,,,,,0,0,,CHURCH OF THE HOLY CROSS CLASON POINT NY,131740267
XABL,NYCEEC,DC1749,,,,SBCC,X,8,Holy Family School,2169 Blackrock Avenue,Bronx,NY,10472,,72,,,,45,,,,,,,,,,,,,,0,0,,Catholic School Region of Northeast/East Bronx,463252567
XABM,NYCEEC,DC1750,,,,SBCC,X,11,Holy Rosary School,1500 Arnow Avenue,Bronx,NY,10469,,120,,,,,,,,,,,,,,,,,,0,0,,Catholic School Region of Northeast/East Bronx,463252567
XABT,NYCEEC,DC19532,,,,SBCC,X,11,Immaculate Conception School,760 East Gun Hill Road,Bronx,NY,10467,,80,,,,,,,,,,,,,,,,,,0,0,,Catholic School Region of Northeast/East Bronx,463252567
XACF,NYCEEC,DC1956,,,,SBCC,X,11,New Covenant Christian School,1497 Needham Avenue,Bronx,NY,10469,,18,,,,,,,,,,,,,,,,,,0,0,,"New Covenant Christian Church, Inc.",133142429
XACK,NYCEEC,DC1754,,,,SBCC,X,11,Our Lady of Grace School,3981 Bronxwood Avenue,Bronx,NY,10466,,126,,,,,,,,,,,,,,,,,,0,0,,Catholic School Region of Northeast/East Bronx,463252567
XACM,NYCEEC,,DC1756,,,GDC,X,10,Our Lady of Mount Carmel,2465 Bathgate Avenue,Bronx,NY,10458,,100,,,,,,,,,,,,,,,,,,0,0,,Catholic School Region of the Northwest and South Bronx,460703221
XACR,NYCEEC,,DC246,,,GDC,X,11,Regent School,719 East 216 Street,Bronx,NY,10467,,18,,,,,,,,,,,,,,,,,,0,0,,Arc Holding & Realty Corp. d/b/a Regent School,133394735
XACX,NYCEEC,DC1765,,,,SBCC,X,9,St. Angela Merici School,266 East 163 Street,Bronx,NY,10451,,90,,,,30,,,,,,,,,,,,,,0,0,,Catholic School Region of the Northwest and South Bronx,460703221
XACY,NYCEEC,DC19524,,,,SBCC,X,10,Saint Ann - Our Lady of Mount Carmel Annex,260 East 207 Street,Bronx,NY,10467,,100,,,,,,,,,,,,,,,,,,0,0,,Catholic School Region of the Northwest and South Bronx,460703221
XADH,NYCEEC,DC275,,,,SBCC,X,10,Saint Brendan School,268 East 207 Street,Bronx,NY,10467,,100,,,,,,,,,,,,,,,,,,0,0,,Catholic School Region of the Northwest and South Bronx,460703221
XADJ,NYCEEC,DC19537,,,,SBCC,X,11,Saint Clare of Assisi School,1911 Hone Avenue,Bronx,NY,10461,,160,,,,,,,,,,,,,,,,,,0,0,,Catholic School Region of Northeast/East Bronx,463252567
XADL,NYCEEC,DC19539,,,,SBCC,X,8,St. Francis de Chantal School,2962 Harding Avenue,Bronx,NY,10465,,54,,,,60,,,,,,,,,,,,,,0,0,,Catholic School Region of Northeast/East Bronx,463252567
XADN,NYCEEC,DC19549,,,,SBCC,X,11,Saint Francis of Assisi School,4300 Baychester Avenue,Bronx,NY,10466,,54,,,,,,,,,,,,,,,,,,0,0,,St. Francis of Assisi R C Church,131740311
XADO,NYCEEC,DC19540,,,,SBCC,X,11,Saint Francis Xavier School,1711 Haight Avenue,Bronx,NY,10461,,120,,,,,,,,,,,,,,,,,,0,0,,Catholic School Region of Northeast/East Bronx,463252567
XADP,NYCEEC,DC281,,,,SBCC,X,10,St. Gabriel School,590 West 235 Street,Bronx,NY,10463,,40,,,,,,,,,,,,,,,,,,0,0,,Catholic School Region of the Northwest and South Bronx,460703221
XADQ,NYCEEC,DC282,,,,SBCC,X,11,St. Helena School,2050 Benedict Avenue,Bronx,NY,10462,,100,,,,,,,,,,,,,,,,,,0,0,,"The Roman Catholic Church of St. Helena, Bronx, N.Y.",132686764
XADT,NYCEEC,DC284,,,,SBCC,X,12,SAINT JOHN CHRYSOSTOM SCHOOL,1144 Hoe Avenue,Bronx,NY,10459,,92,,,,,,,,,,,,,,,,,,0,0,,ROMAN CATHOLIC CHURCH OF ST JOHN CHRYSOSTOM,131740312
XADY,NYCEEC,DC19542,,,,SBCC,X,11,Saint Lucy School,830 Mace Avenue,Bronx,NY,10467,,148,,,,,,,,,,,,,,,,,,0,0,,Catholic School Region of Northeast/East Bronx,463252567
XAEB,NYCEEC,DC19543,,,,SBCC,X,10,Saint Margaret of Cortona,452 West 260 Street,Bronx,NY,10471,,120,,,,,,,,,,,,,,,,,,0,0,,Catholic School Region of the Northwest and South Bronx,460703221
XAEH,NYCEEC,DC295,,,,SBCC,X,10,St. Philip Neri School,3031 Grand Concourse,Bronx,NY,10468,,100,,,,,,,,,,,,,,,,,,0,0,,Catholic School Region of the Northwest and South Bronx,460703221
XAEL,NYCEEC,DC12034,,,,SBCC,X,11,St. Raymond Elementary,2380 East Tremont Avenue,Bronx,NY,10462,,72,,,,,,,,,,,,,,,,,,0,0,,St. Raymond Elementary,131740315
XAEN,NYCEEC,DC17545,,,,SBCC,X,10,St. Simon Stock,2195 Valentine Avenue,Bronx,NY,10457,,80,,,,,,,,,,,,,,,,,,0,0,,Catholic School Region of the Northwest and South Bronx,460703221
XAEO,NYCEEC,DC298,,,,SBCC,X,8,Saint Theresa,2872 Saint Theresa Avenue,Bronx,NY,10461,,92,,,,,,,,,,,,,,,,,,0,0,,CHURCH OF ST THERESA OF THE INFANT JESUS,131740219
XAEU,NYCEEC,DC294,,,,SBCC,X,7,St. Peter and Paul Parochial Elementary School,838 Brook Avenue,Bronx,NY,10451,,60,,,,75,,,,,,,,,,,,,,0,0,,Catholic School Region of the Northwest and South Bronx,460703221
XAEW,NYCEEC,DC12274,,,,SBCC,X,11,THE LEARNING TREE,801 Bartholdi Street,Bronx,NY,10467,,72,,,,,,,,,,,,,,,,,,0,0,,Learning Tree and Educational Center,133313723
XAFA,NYCEEC,,DC1627,,,GDC,X,11,UCP/NYC'S BRONX CHILDREN'S PROGRAM,1770 Stillwell Avenue,Bronx,NY,10469,,16,,,,,,,,,,,,,,,,,,0,0,,"United Cerebral Palsy of New York City, Inc.",135654532
XAFB,NYCEEC,DC19550,,,,SBCC,X,8,"Villa Maria Academy, Inc.",3335 Country Club Road,Bronx,NY,10465,,54,,,,0,,,,,,,,,,,,,,0,0,,"Villa Maria Academy, Inc.",131740058
XAFG,NYCEEC,,DC22683,,,GDC,X,11,Little Stars 3,1420 Burke Avenue,Bronx,NY,10469,,20,,,,,,,,,,,,,,,,,,0,0,,"Little Stars Three, Inc.",454137520
XAFK,NYCEEC,,DC1030,,,GDC,X,12,Phipps Neighborhoods Daly Avenue ECEC,921 East 180 Street,Bronx,NY,10460,,72,,,,,,,,,,,,,,,,,,0,0,,"Phipps Neighborhoods, Inc.",132707665
